u,v,CN,Jaccard,AA,PA
15175,63697,1,0.045454545454545456,0.6213349345596119,42
31702,48973,1,0.020833333333333332,0.3789231816899512,294
10087,38615,5,1.0,2.9537900266494708,25
189,55319,1,0.038461538461538464,0.31465798044412485,72
13700,23316,1,0.3333333333333333,0.318928988903801,3
818,19835,1,0.09090909090909091,0.3898712452512801,32
6181,60428,1,0.5,1.4426950408889634,2
52237,68498,1,0.06666666666666667,0.5138983423697507,64
47582,50623,1,0.3333333333333333,0.3898712452512801,4
46237,66689,3,0.1111111111111111,1.2658106025347517,225
29437,33548,1,0.0625,0.3898712452512801,16
37944,60084,1,0.14285714285714285,0.2969742043733701,16
19512,50149,1,0.08333333333333333,0.43429448190325176,40
33650,63156,1,0.03571428571428571,0.318928988903801,190
20994,44934,1,0.020833333333333332,0.36926937306885504,598
666,62074,1,0.09090909090909091,0.3284587387530511,35
24959,51028,1,0.023809523809523808,0.5138983423697507,460
33426,49118,1,0.058823529411764705,0.36926937306885504,56
52747,64813,1,0.0625,0.3396232718951086,52
24394,57635,1,0.030303030303030304,0.31066746727980593,93
13198,19133,1,0.09090909090909091,0.5138983423697507,35
24697,51028,1,0.02631578947368421,0.4170323914242463,368
18109,45107,1,0.03333333333333333,0.43429448190325176,240
2371,61977,2,0.047619047619047616,0.68392735351298,484
44100,66755,1,0.09090909090909091,0.32351545314867247,27
46001,54519,1,0.034482758620689655,0.45511961331341866,216
58449,60926,1,0.030303030303030304,0.43429448190325176,208
5544,38300,1,0.045454545454545456,0.32351545314867247,102
6218,42186,1,0.2,0.36067376022224085,8
26847,49295,1,0.030303030303030304,0.2969742043733701,253
5063,50270,1,0.058823529411764705,0.36067376022224085,65
48868,53925,1,0.1111111111111111,0.36067376022224085,24
11403,16411,1,0.030303030303030304,0.33380820069533407,240
14324,53102,1,0.0625,0.3459762562611936,70
19615,35910,1,0.020833333333333332,0.318928988903801,510
3175,38767,1,0.0625,0.43429448190325176,72
16796,47283,2,0.09523809523809523,0.7872506057680129,130
14975,57004,1,0.16666666666666666,0.3898712452512801,12
2177,27587,1,0.024390243902439025,0.3898712452512801,272
53942,65553,1,0.08333333333333333,0.5138983423697507,40
12334,50182,2,0.07142857142857142,1.1162212531024944,200
10278,14774,2,0.125,0.7687944269412312,81
40625,56482,2,0.1111111111111111,1.0551557211398157,75
35725,49356,1,0.06666666666666667,0.28853900817779266,63
2508,54519,1,0.037037037037037035,0.30692767643013485,180
26629,29595,1,0.03225806451612903,0.43429448190325176,135
15253,56948,1,0.05,0.2769378934088574,104
22327,33715,1,0.03333333333333333,0.3284587387530511,30
5421,21089,1,0.047619047619047616,0.43429448190325176,85
457,22838,2,0.06060606060606061,0.5505489221271194,264
26913,49541,1,0.03225806451612903,0.48089834696298783,256
29959,66440,1,0.05555555555555555,0.36926937306885504,60
11180,45844,1,0.03225806451612903,0.3898712452512801,255
36998,57738,1,0.045454545454545456,0.31066746727980593,120
12487,41537,1,0.1111111111111111,0.5138983423697507,24
6287,20449,1,0.2,0.4170323914242463,8
46703,61742,2,0.05128205128205128,0.9037695876210308,148
48773,63113,2,0.04081632653061224,0.6070939452000059,410
18432,65516,1,0.25,0.30341307554227914,4
37219,49978,1,0.125,0.9102392266268373,14
17289,57365,1,0.02564102564102564,0.3898712452512801,256
27698,66440,1,0.047619047619047616,0.35295612386476116,105
29928,65814,1,0.041666666666666664,0.45511961331341866,46
8558,36039,2,0.4,1.179445561110859,12
28406,38419,1,0.038461538461538464,0.40242960438184466,180
52700,56083,1,0.07692307692307693,0.3459762562611936,33
39723,49332,1,0.03571428571428571,0.318928988903801,180
32109,61509,1,0.05263157894736842,0.4170323914242463,100
7806,59789,1,0.045454545454545456,0.2729584204093974,112
57496,58133,1,0.07142857142857142,0.36926937306885504,44
5702,12067,4,0.1111111111111111,1.6264355873535035,391
2934,41687,1,0.03333333333333333,0.2769378934088574,198
21044,55735,1,0.034482758620689655,0.269282508064391,216
41687,61796,3,0.10714285714285714,0.9251165054157097,198
15253,35606,1,0.029411764705882353,0.2769378934088574,216
22408,51962,1,0.06666666666666667,0.3001016285004131,39
26847,45107,1,0.04,0.2969742043733701,165
51679,56970,1,0.0625,0.3396232718951086,72
29373,29725,1,0.07142857142857142,0.29401410379520604,36
26530,36540,1,0.05555555555555555,0.31066746727980593,88
22234,68024,1,0.1111111111111111,0.36067376022224085,16
16775,48634,1,0.09090909090909091,0.48089834696298783,35
56982,62234,1,0.5,0.48089834696298783,2
26196,57605,1,0.05263157894736842,0.6213349345596119,75
14975,39984,1,0.1111111111111111,0.2969742043733701,24
27312,28847,1,0.03571428571428571,0.3284587387530511,138
8242,44262,1,0.04,0.4170323914242463,69
4866,9701,1,0.16666666666666666,0.3284587387530511,10
16610,54424,1,0.05263157894736842,0.3001016285004131,100
45844,56167,1,0.043478260869565216,0.2835784920513334,135
1118,49658,1,0.05555555555555555,0.318928988903801,48
6515,15711,1,0.3333333333333333,1.4426950408889634,3
10901,44685,1,0.14285714285714285,0.43429448190325176,15
3572,35154,1,0.07142857142857142,0.33380820069533407,44
23923,64950,1,0.07692307692307693,0.30341307554227914,24
5649,16728,1,0.0625,0.43429448190325176,70
3342,57323,1,0.0625,0.36067376022224085,70
33650,44392,2,0.08695652173913043,0.8513268733274981,114
7901,60184,1,0.2,0.6213349345596119,5
10278,43016,2,0.16666666666666666,0.8668544662345119,45
18956,56602,1,0.029411764705882353,0.2769378934088574,196
29437,56663,4,0.17391304347826086,1.3522232776945076,176
35424,40517,3,0.061224489795918366,0.9437680878040129,672
14476,31376,1,0.045454545454545456,0.3898712452512801,76
29715,66995,2,0.0625,0.6632834768640611,240
17370,23560,1,0.03125,0.31066746727980593,116
14394,38891,1,0.09090909090909091,0.3898712452512801,35
34101,54652,1,0.04,0.28853900817779266,169
12561,49541,2,0.08695652173913043,0.7386981053647521,144
29595,49143,1,0.027777777777777776,0.6213349345596119,270
56970,61069,1,0.047619047619047616,0.3396232718951086,112
53722,55555,1,0.16666666666666666,0.5138983423697507,6
34926,62871,1,0.027777777777777776,0.31465798044412485,322
33029,40517,2,0.05263157894736842,0.7481925547588062,336
43864,62044,1,0.030303030303030304,0.28853900817779266,289
41588,56663,1,0.04,0.31066746727980593,165
25027,27480,1,0.1111111111111111,0.48089834696298783,25
7335,49600,1,0.05263157894736842,0.3001016285004131,99
21247,56602,1,0.07692307692307693,0.3789231816899512,49
15268,49254,1,0.16666666666666666,0.33380820069533407,10
47200,52883,2,0.10526315789473684,0.596005125172105,98
5544,32368,1,0.03225806451612903,0.318928988903801,255
26756,47217,1,0.058823529411764705,0.5581106265512472,56
8275,60775,1,0.05263157894736842,0.28853900817779266,100
15005,39984,1,0.05,0.2969742043733701,90
18956,19045,1,0.030303030303030304,0.3789231816899512,168
24959,49418,1,0.02857142857142857,0.318928988903801,320
5597,16164,1,0.02857142857142857,0.4170323914242463,68
48976,51498,1,0.125,0.5581106265512472,20
13133,48427,1,0.058823529411764705,0.5138983423697507,65
11925,46297,1,0.1111111111111111,0.318928988903801,21
4194,19982,1,0.16666666666666666,0.5581106265512472,10
22747,50623,1,0.16666666666666666,0.3898712452512801,10
13314,66932,1,0.058823529411764705,0.3396232718951086,65
28900,33426,1,0.0625,0.48089834696298783,42
666,54987,1,0.058823529411764705,0.36067376022224085,77
41221,59471,1,0.02631578947368421,0.3284587387530511,308
9884,57183,1,0.07142857142857142,0.6213349345596119,36
11008,45844,2,0.11764705882352941,0.6107460941041915,60
34364,67268,1,0.07142857142857142,0.36067376022224085,26
34926,35113,1,0.037037037037037035,0.2835784920513334,115
33847,34891,1,0.038461538461538464,0.2835784920513334,152
34298,62871,1,0.05555555555555555,0.5581106265512472,70
17911,67052,1,0.08333333333333333,0.3459762562611936,36
25856,40894,1,0.038461538461538464,0.31066746727980593,126
505,40517,1,0.034482758620689655,0.318928988903801,56
18498,20045,1,0.2,0.36067376022224085,5
8109,8404,1,0.1,0.4170323914242463,10
2317,20130,1,0.05,0.48089834696298783,80
21952,29599,1,0.07692307692307693,0.48089834696298783,33
21669,35892,1,0.034482758620689655,0.4170323914242463,125
54710,56167,1,0.08333333333333333,0.7213475204444817,36
11749,14176,1,0.037037037037037035,0.318928988903801,115
19111,66288,1,0.05,0.36926937306885504,80
26446,54696,1,0.14285714285714285,0.2729584204093974,15
9207,62044,3,0.1111111111111111,0.8750143835006476,221
21790,50182,1,0.07692307692307693,0.5581106265512472,40
7859,36522,1,0.03571428571428571,0.9102392266268373,138
55387,62044,1,0.02564102564102564,0.267546386419054,391
39095,56663,1,0.07692307692307693,0.31465798044412485,33
48634,48886,1,0.09090909090909091,0.3789231816899512,35
37867,48993,1,0.08333333333333333,0.3789231816899512,36
28268,45385,1,0.03333333333333333,0.30692767643013485,150
5063,36767,1,0.045454545454545456,0.45511961331341866,130
7268,46634,1,0.125,0.36067376022224085,20
14823,46894,1,0.05263157894736842,0.2769378934088574,64
54218,56644,1,0.07142857142857142,0.3284587387530511,26
15032,53649,1,0.1111111111111111,0.48089834696298783,21
8012,15826,1,0.07142857142857142,0.5138983423697507,56
5263,44934,2,0.05555555555555555,0.6299562682866319,312
59095,63786,2,0.11764705882352941,0.8685889638065035,48
35096,67173,1,0.09090909090909091,0.33380820069533407,32
9686,41518,1,0.05555555555555555,0.43429448190325176,60
21380,55387,1,0.0196078431372549,0.267546386419054,667
4621,32635,2,0.05555555555555555,1.000258116249563,325
22327,35488,1,0.25,0.3284587387530511,4
20152,34131,1,0.0625,0.36067376022224085,66
16164,61796,1,0.023809523809523808,0.2835784920513334,306
12749,49726,1,0.07692307692307693,0.318928988903801,45
38025,49929,1,0.09090909090909091,0.4170323914242463,35
14642,65922,1,0.03225806451612903,0.318928988903801,256
11180,13093,3,0.12,1.2117752766327734,187
35630,65013,2,0.08333333333333333,0.6068261510845583,168
6218,42804,2,0.2222222222222222,0.8415721071852287,18
6489,50437,1,0.25,0.3898712452512801,6
39534,58588,1,0.04,0.4170323914242463,120
13550,54326,1,0.25,0.31066746727980593,6
1673,6041,1,0.06666666666666667,0.32351545314867247,39
4763,12689,1,0.09090909090909091,0.40242960438184466,27
23420,64813,4,0.10526315789473684,1.4134218706593684,377
9220,50736,1,0.1111111111111111,0.31465798044412485,16
8660,61659,1,0.043478260869565216,0.6213349345596119,119
3088,40894,2,0.058823529411764705,0.610340751972414,315
50073,51679,1,0.05,0.3396232718951086,108
37963,59789,1,0.025,0.29120667621996243,400
1441,30766,1,0.02040816326530612,0.6213349345596119,429
38656,62227,1,0.02857142857142857,0.30692767643013485,203
42687,66689,1,0.05,0.31066746727980593,90
12143,19714,1,0.05263157894736842,0.45511961331341866,91
15792,65199,14,0.7,4.735195511438424,288
49541,53481,1,0.038461538461538464,0.31066746727980593,176
27024,59789,1,0.05555555555555555,0.2729584204093974,48
37332,53506,1,0.058823529411764705,0.43429448190325176,45
21380,22152,1,0.02857142857142857,0.2969742043733701,203
334,53601,1,0.047619047619047616,0.5138983423697507,40
643,63216,1,0.038461538461538464,0.36926937306885504,50
18533,37893,1,0.05263157894736842,0.36067376022224085,51
5063,29546,1,0.037037037037037035,0.43429448190325176,195
27434,29859,1,0.043478260869565216,0.4170323914242463,128
14083,46279,1,0.1111111111111111,0.5581106265512472,25
17217,33786,1,0.1111111111111111,0.318928988903801,21
41687,61475,1,0.029411764705882353,0.2769378934088574,286
13872,68498,1,0.058823529411764705,0.5138983423697507,80
49908,51962,1,0.03225806451612903,0.3789231816899512,247
56704,63504,1,0.0625,0.4170323914242463,70
24067,43090,1,0.16666666666666666,0.36067376022224085,10
40536,49299,1,0.08333333333333333,0.45511961331341866,30
14831,42008,1,0.2,0.40242960438184466,8
19047,22838,1,0.04,0.35295612386476116,48
1021,51498,1,0.1,0.5581106265512472,30
66932,67091,1,0.05,0.36067376022224085,104
25197,32697,1,0.07142857142857142,0.2835784920513334,54
15464,26645,1,0.125,0.33380820069533407,20
22838,28779,1,0.03225806451612903,0.3898712452512801,192
23169,49295,1,0.038461538461538464,0.3789231816899512,92
31319,54094,1,0.16666666666666666,0.40242960438184466,12
9105,49069,1,0.1,0.5138983423697507,24
21790,47283,1,0.07692307692307693,0.6213349345596119,40
20484,43864,1,0.05,0.45511961331341866,68
23106,48192,1,0.02564102564102564,0.29120667621996243,279
32368,42581,1,0.038461538461538464,0.45511961331341866,180
30037,65786,1,0.07142857142857142,0.5581106265512472,50
13872,18109,1,0.04,0.43429448190325176,160
20519,48022,1,0.05263157894736842,0.3789231816899512,100
17370,55319,1,0.019230769230769232,0.2969742043733701,696
29635,33726,1,0.0625,0.29401410379520604,30
3737,62227,1,0.023809523809523808,0.29120667621996243,406
29373,33726,1,0.07692307692307693,0.9102392266268373,24
16558,36193,2,0.4,0.9102392266268373,10
34071,52237,1,0.041666666666666664,0.2835784920513334,136
60481,67453,1,0.038461538461538464,0.2835784920513334,176
32324,55491,1,0.125,0.318928988903801,14
9064,43002,1,0.14285714285714285,0.45511961331341866,15
14176,34735,1,0.023255813953488372,0.31465798044412485,483
12530,16164,1,0.025,0.3396232718951086,238
41221,49001,1,0.07142857142857142,0.3284587387530511,44
50288,51028,2,0.08,0.643116719197176,92
38142,67617,1,0.08333333333333333,0.29120667621996243,42
8502,60268,1,0.05263157894736842,0.35295612386476116,75
30217,67824,1,0.125,0.318928988903801,18
25919,56602,1,0.07692307692307693,0.5138983423697507,49
35794,42358,1,0.0625,0.5138983423697507,42
34633,35910,1,0.05555555555555555,0.5138983423697507,60
4436,18844,1,0.02857142857142857,0.36926937306885504,320
24394,27246,2,0.05555555555555555,0.5982364724954583,217
35067,63721,1,0.125,0.3396232718951086,20
12703,13648,1,0.02631578947368421,0.29120667621996243,170
10653,58006,1,0.041666666666666664,0.3789231816899512,150
20994,55835,3,0.08108108108108109,0.9059662851645004,391
36039,42162,1,0.047619047619047616,0.48089834696298783,57
8301,55259,1,0.030303030303030304,0.36067376022224085,273
13728,46064,1,0.05555555555555555,0.48089834696298783,48
12949,42162,1,0.038461538461538464,0.3898712452512801,152
29220,37806,1,0.1111111111111111,0.3898712452512801,9
20994,40559,1,0.030303030303030304,0.35295612386476116,253
33617,46001,6,0.1935483870967742,2.0929652548512956,300
20743,64103,1,0.3333333333333333,0.36926937306885504,4
34071,56559,1,0.03333333333333333,0.318928988903801,238
40053,62670,1,0.25,0.5581106265512472,4
29546,44392,1,0.05,0.29401410379520604,90
34735,49369,1,0.037037037037037035,0.48089834696298783,147
46139,46695,1,0.020833333333333332,0.3284587387530511,570
880,45385,1,0.03225806451612903,0.29401410379520604,175
13648,51962,1,0.021739130434782608,0.29120667621996243,442
18165,23106,1,0.06666666666666667,0.7213475204444817,63
30744,64493,1,0.025,0.3789231816899512,114
12096,36998,2,0.2,1.0556294164628637,32
13093,19660,1,0.04,0.3396232718951086,165
13355,14742,1,0.14285714285714285,0.9102392266268373,7
18533,66135,3,0.0625,0.9354880436835991,578
3767,17150,1,0.14285714285714285,0.318928988903801,16
21044,45749,1,0.045454545454545456,0.36067376022224085,90
6796,42770,2,0.2,1.2352458628142324,32
14381,19275,1,0.08333333333333333,0.33380820069533407,30
33650,49332,1,0.037037037037037035,0.43429448190325176,171
53238,67091,1,0.058823529411764705,0.3284587387530511,80
1827,65086,1,0.04,0.2969742043733701,160
19974,21669,1,0.023809523809523808,0.2835784920513334,450
48993,57947,1,0.14285714285714285,0.3789231816899512,16
26913,56120,1,0.041666666666666664,0.3898712452512801,144
12400,34376,1,0.14285714285714285,0.32351545314867247,15
4387,36456,2,0.1,1.2795085996956923,120
32368,48192,4,0.09523809523809523,1.2733118697434476,465
54375,63504,1,0.07142857142857142,0.43429448190325176,50
34071,54465,2,0.0625,1.100270702134433,289
30559,50568,1,0.03225806451612903,0.318928988903801,112
49908,55479,3,0.12,1.3002001068628521,171
666,4866,1,0.09090909090909091,0.3284587387530511,35
22031,65788,1,0.16666666666666666,0.3459762562611936,12
24856,26122,1,0.037037037037037035,0.40242960438184466,192
25633,42029,3,0.375,1.1217505508059924,30
51160,66017,3,0.11538461538461539,0.8617923457501933,120
36860,67012,2,0.058823529411764705,0.6175951437099407,180
17066,34101,1,0.041666666666666664,0.5138983423697507,156
47542,48138,1,0.034482758620689655,0.30341307554227914,104
45107,50052,2,0.1,0.6576479645956109,105
5421,67453,2,0.06451612903225806,0.5721175002291261,272
3228,46269,1,0.5,0.3898712452512801,2
6142,60797,1,0.025,0.30692767643013485,378
2410,16775,1,0.058823529411764705,0.6213349345596119,65
21044,21963,1,0.05,0.43429448190325176,54
25442,46598,1,0.125,0.3396232718951086,20
7449,22747,1,0.1,0.3898712452512801,30
49295,66017,1,0.021739130434782608,0.2969742043733701,552
739,48886,1,0.14285714285714285,0.43429448190325176,15
36965,66247,1,0.07692307692307693,0.48089834696298783,45
2459,67406,1,0.2,0.40242960438184466,9
24059,30881,2,0.06666666666666667,0.7318793055547124,207
21477,46139,1,0.02631578947368421,0.30692767643013485,270
39916,58965,1,0.058823529411764705,0.3789231816899512,80
37233,44370,1,0.1,0.30341307554227914,30
5390,37780,1,0.047619047619047616,0.5138983423697507,85
56970,57499,1,0.1111111111111111,0.3396232718951086,16
29595,68204,1,0.02857142857142857,0.4170323914242463,243
29509,66932,2,0.08,0.6713412275020467,182
23420,64142,1,0.03125,0.45511961331341866,116
29509,60516,1,0.04,0.3284587387530511,168
12258,66349,1,0.038461538461538464,0.43429448190325176,176
26021,50597,1,0.058823529411764705,0.45511961331341866,56
9297,53695,1,0.16666666666666666,0.3898712452512801,12
5649,55387,1,0.03125,0.30692767643013485,230
17575,38300,1,0.047619047619047616,0.6213349345596119,96
39659,66664,1,0.08333333333333333,0.31066746727980593,36
22895,62227,2,0.05263157894736842,0.7657870805932245,319
7108,29220,1,0.05263157894736842,0.3898712452512801,99
15304,48724,1,0.043478260869565216,0.36067376022224085,128
40852,67173,1,0.125,0.2729584204093974,20
48192,53481,1,0.024390243902439025,0.3396232718951086,341
34735,62335,1,0.037037037037037035,0.5581106265512472,147
8307,18432,1,0.05263157894736842,0.30341307554227914,19
10136,54615,1,0.06666666666666667,0.5581106265512472,64
15751,63938,1,0.07142857142857142,0.29401410379520604,54
1116,18634,1,0.1,0.48089834696298783,28
3890,47677,1,0.03571428571428571,0.3001016285004131,208
36679,42067,1,0.09090909090909091,0.36067376022224085,35
388,55610,1,0.058823529411764705,0.48089834696298783,45
21477,53844,2,0.2,0.5855132125511627,27
61275,64011,1,0.07692307692307693,0.40242960438184466,49
10969,61005,1,0.1,0.36067376022224085,30
14726,39069,1,0.034482758620689655,0.31465798044412485,200
36860,62824,1,0.02127659574468085,0.31465798044412485,540
5544,13872,2,0.08,0.9151928288662396,170
41302,66820,1,0.038461538461538464,0.7213475204444817,152
13577,14888,1,0.07142857142857142,0.5138983423697507,54
31268,54424,1,0.07692307692307693,0.40242960438184466,40
34740,50786,1,0.06666666666666667,0.3284587387530511,48
2658,16853,1,0.05,0.3898712452512801,98
4983,44572,1,0.05,0.7213475204444817,54
29515,33512,3,0.1111111111111111,1.1055071781460337,125
54556,58546,1,0.045454545454545456,0.3001016285004131,130
31612,64787,1,0.041666666666666664,0.31465798044412485,156
42995,67652,1,0.03571428571428571,0.2969742043733701,190
12639,19974,2,0.06451612903225806,0.750545005473521,270
2765,5581,1,0.3333333333333333,0.2729584204093974,3
14546,44736,1,0.07142857142857142,0.3898712452512801,56
13960,51028,1,0.034482758620689655,0.3898712452512801,161
34503,62335,2,0.2,1.1162212531024944,35
5702,31612,1,0.02857142857142857,0.5581106265512472,299
643,34787,1,0.02857142857142857,0.318928988903801,275
12418,53748,1,0.14285714285714285,0.5581106265512472,16
14017,38730,1,0.03333333333333333,0.5138983423697507,210
40559,60481,1,0.047619047619047616,0.5138983423697507,121
61777,64787,1,0.045454545454545456,0.33380820069533407,132
15253,48735,1,0.1111111111111111,0.2769378934088574,16
32368,32461,1,0.047619047619047616,0.318928988903801,105
4387,24697,1,0.037037037037037035,0.3789231816899512,192
35651,61381,1,0.1,0.5138983423697507,28
32749,45924,1,0.07142857142857142,0.5138983423697507,36
58189,58424,1,0.2,0.48089834696298783,9
34926,61879,1,0.023255813953488372,0.33380820069533407,483
13052,30881,1,0.047619047619047616,0.32351545314867247,117
47339,68265,1,0.16666666666666666,0.43429448190325176,12
8206,35103,1,0.16666666666666666,0.43429448190325176,12
22057,67493,1,0.07692307692307693,0.7213475204444817,40
25137,68727,1,0.047619047619047616,0.9102392266268373,105
17634,57323,1,0.08333333333333333,1.4426950408889634,42
13133,15005,1,0.037037037037037035,0.3001016285004131,195
27024,67173,1,0.16666666666666666,0.2729584204093974,12
5544,31376,1,0.02857142857142857,0.2835784920513334,323
22632,45736,1,0.07692307692307693,0.33380820069533407,33
11471,35336,1,0.07142857142857142,0.6213349345596119,44
2172,63511,1,0.5,0.36926937306885504,2
14525,32905,1,0.16666666666666666,0.318928988903801,10
45446,50002,1,0.08333333333333333,0.48089834696298783,40
26913,60926,1,0.024390243902439025,0.35295612386476116,416
40803,67415,1,0.045454545454545456,0.43429448190325176,90
23307,50786,1,0.05263157894736842,0.32351545314867247,96
59077,60926,1,0.016666666666666666,0.3789231816899512,910
32749,52690,1,0.045454545454545456,0.36067376022224085,132
9994,33755,1,0.043478260869565216,0.3789231816899512,63
17289,21044,1,0.02040816326530612,0.40242960438184466,576
56343,57885,1,0.043478260869565216,0.267546386419054,135
12561,21380,1,0.02702702702702703,0.267546386419054,261
20394,36860,3,0.05172413793103448,0.9245228201400756,930
37616,61588,1,0.047619047619047616,0.40242960438184466,40
24725,66689,1,0.0625,0.31066746727980593,30
9207,25239,1,0.05,0.28853900817779266,104
5263,42653,2,0.125,0.6299562682866319,72
976,19512,1,0.125,0.43429448190325176,20
11180,54785,1,0.022727272727272728,0.3396232718951086,476
36071,40625,1,0.038461538461538464,0.40242960438184466,180
5277,63462,1,0.07142857142857142,0.30692767643013485,56
8301,13648,1,0.021739130434782608,0.3898712452512801,442
1227,45926,1,0.05555555555555555,0.3898712452512801,34
17682,52237,1,0.1111111111111111,0.2835784920513334,16
3504,54915,1,0.04,0.3898712452512801,69
44805,48666,1,0.034482758620689655,0.30341307554227914,224
14958,51604,1,0.06666666666666667,0.40242960438184466,63
49216,56759,1,0.09090909090909091,0.5581106265512472,32
6041,35750,1,0.043478260869565216,0.3396232718951086,143
20599,55924,2,0.07407407407407407,0.7888059201122444,210
23942,51152,1,0.25,0.7213475204444817,6
1552,50597,1,0.14285714285714285,0.5581106265512472,16
14823,36103,1,0.023809523809523808,0.32351545314867247,432
25948,40430,1,0.2,0.3898712452512801,5
457,16853,1,0.041666666666666664,0.32351545314867247,154
13664,44977,1,0.0625,0.48089834696298783,52
29291,66183,1,0.0625,0.3001016285004131,66
12015,58188,1,0.08333333333333333,0.6213349345596119,42
36163,60751,1,0.1,0.48089834696298783,28
17162,33892,1,0.05555555555555555,0.36926937306885504,60
22589,24697,1,0.043478260869565216,0.4170323914242463,128
19615,40663,1,0.025,0.3459762562611936,238
3306,30205,1,0.05,0.36067376022224085,80
25273,50814,1,0.16666666666666666,0.7213475204444817,6
34869,44325,1,0.14285714285714285,0.3789231816899512,12
38133,48120,1,0.1,0.48089834696298783,24
2270,28367,1,0.16666666666666666,0.5581106265512472,12
16009,60516,1,0.058823529411764705,0.9102392266268373,72
2995,48248,1,0.058823529411764705,0.40242960438184466,72
5339,34138,1,0.03225806451612903,0.30341307554227914,156
30829,42029,2,0.2,0.7318793055547124,36
1613,55387,2,0.08333333333333333,0.6372212762376133,69
40663,46443,1,0.08333333333333333,0.30341307554227914,42
6717,17431,1,0.1111111111111111,0.5138983423697507,21
3175,34071,1,0.041666666666666664,0.5581106265512472,136
15874,45015,1,0.1,0.48089834696298783,28
24725,33454,1,0.047619047619047616,0.31066746727980593,40
41687,62227,1,0.02,0.29120667621996243,638
18120,54691,1,0.14285714285714285,0.2729584204093974,12
3423,8509,1,0.037037037037037035,0.36926937306885504,115
10278,39125,1,0.09090909090909091,1.4426950408889634,27
7268,49964,1,0.1111111111111111,0.36067376022224085,25
11442,45844,1,0.05263157894736842,0.3001016285004131,75
37268,40852,1,0.09090909090909091,0.4170323914242463,35
7172,30254,1,0.07142857142857142,0.48089834696298783,56
25481,62255,1,0.07142857142857142,0.32351545314867247,44
5187,28240,1,0.03333333333333333,0.36067376022224085,228
5942,37972,2,0.2857142857142857,0.8685889638065035,20
8391,54615,1,0.07142857142857142,0.5138983423697507,56
12067,27587,4,0.0851063829787234,1.3308673689729476,578
24504,44947,1,0.14285714285714285,0.40242960438184466,15
6622,12067,1,0.05263157894736842,0.3898712452512801,51
29437,34463,1,0.045454545454545456,0.5138983423697507,112
49299,51293,1,0.0625,0.318928988903801,70
38038,39723,1,0.045454545454545456,0.4170323914242463,60
4521,44594,1,0.07142857142857142,0.30692767643013485,50
6142,39723,1,0.021739130434782608,0.40242960438184466,540
21669,28268,1,0.03333333333333333,0.30692767643013485,150
39696,57365,1,0.1,0.43429448190325176,24
22285,61977,1,0.043478260869565216,0.36926937306885504,44
32081,36860,1,0.02631578947368421,0.30692767643013485,270
3826,30217,1,0.05555555555555555,0.48089834696298783,78
18297,45319,1,0.037037037037037035,0.33380820069533407,115
46139,49541,1,0.022222222222222223,0.30692767643013485,480
11913,56167,1,0.03225806451612903,0.3001016285004131,207
3088,24626,1,0.05555555555555555,0.5138983423697507,60
30291,39478,1,0.07142857142857142,0.4170323914242463,44
19268,20152,1,0.047619047619047616,0.36067376022224085,121
16958,40262,1,0.08333333333333333,0.31066746727980593,40
16016,57499,1,0.14285714285714285,0.43429448190325176,12
3249,67362,1,0.07142857142857142,0.3459762562611936,50
35606,65505,1,0.030303030303030304,0.36067376022224085,189
31398,53045,1,0.07692307692307693,0.31465798044412485,45
8082,66288,3,0.1875,1.7935671779716698,48
9746,52419,1,0.04,0.6213349345596119,169
22552,64950,1,0.02564102564102564,0.3789231816899512,336
38705,47541,1,0.1111111111111111,0.43429448190325176,21
12718,33182,1,0.16666666666666666,0.33380820069533407,10
26997,66019,1,0.06666666666666667,0.267546386419054,63
5421,17682,1,0.05555555555555555,0.2835784920513334,34
45844,56948,1,0.037037037037037035,0.2769378934088574,195
22838,68727,1,0.03333333333333333,0.2835784920513334,168
29373,54076,1,0.043478260869565216,0.31066746727980593,144
7417,43425,1,0.047619047619047616,0.9102392266268373,117
48724,63786,1,0.03225806451612903,0.3459762562611936,256
6638,38025,1,0.1111111111111111,0.2729584204093974,25
30478,42687,1,0.07142857142857142,0.2969742043733701,54
54424,58887,3,0.13636363636363635,0.9309315766154842,150
23307,61069,1,0.047619047619047616,0.45511961331341866,112
7930,63423,1,0.125,0.7213475204444817,8
24086,64971,3,0.125,1.1244143118672487,180
15604,17554,1,0.058823529411764705,0.33380820069533407,72
9790,19133,3,0.3,1.458748730078035,40
21130,59077,2,0.046511627906976744,0.614759608944538,350
5702,18109,1,0.02631578947368421,0.5581106265512472,368
32324,63009,1,0.047619047619047616,0.318928988903801,105
19669,62725,1,0.14285714285714285,0.36067376022224085,15
49480,57878,1,0.03333333333333333,0.32351545314867247,84
15100,34236,1,0.1,0.45511961331341866,30
2168,3873,1,0.06666666666666667,0.31465798044412485,64
21669,67464,1,0.03225806451612903,0.36067376022224085,175
6700,33426,1,0.047619047619047616,0.45511961331341866,112
52373,62669,1,0.1111111111111111,0.45511961331341866,16
6142,34596,1,0.027777777777777776,0.48089834696298783,270
47283,68251,1,0.05555555555555555,0.6213349345596119,90
24702,68128,1,0.14285714285714285,0.30341307554227914,16
9935,44370,1,0.14285714285714285,0.31066746727980593,12
6240,20609,1,0.25,0.43429448190325176,4
28633,58588,1,0.02857142857142857,0.3789231816899512,320
46297,49726,1,0.09090909090909091,0.318928988903801,27
